path,class,source,split
E:\Lavindu\HCI\SignAlphaSet\A\A_623.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_415.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_847.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_869.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_549.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_985.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_26.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_543.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_976.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_183.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_259.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_372.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_509.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_833.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_943.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_837.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_574.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_41.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_631.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\asl_dataset\a\hand3_a_dif_seg_1_cropped.jpeg,A,asl_dataset,train
E:\Lavindu\HCI\SignAlphaSet\A\A_287.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_753.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_445.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_150.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_234.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_64.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_522.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_317.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_176.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_820.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_941.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_934.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_697.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_38.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_490.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\asl_dataset\a\hand1_a_top_seg_1_cropped.jpeg,A,asl_dataset,train
E:\Lavindu\HCI\SignAlphaSet\A\A_220.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_376.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_970.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_486.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_693.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_2.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\asl_dataset\a\hand1_a_bot_seg_2_cropped.jpeg,A,asl_dataset,train
E:\Lavindu\HCI\SignAlphaSet\A\A_431.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_608.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_953.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_44.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\asl_dataset\a\hand5_a_dif_seg_3_cropped.jpeg,A,asl_dataset,train
E:\Lavindu\HCI\SignAlphaSet\A\A_840.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_983.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_261.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_311.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_658.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_131.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_404.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_254.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_830.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_645.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_464.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_8.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_587.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_365.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_180.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_513.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_523.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_936.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_912.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_438.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_817.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_319.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_59.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_193.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_211.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_854.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\asl_dataset\a\hand4_a_bot_seg_3_cropped.jpeg,A,asl_dataset,train
E:\Lavindu\HCI\SignAlphaSet\A\A_898.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_795.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\asl_dataset\a\hand1_a_dif_seg_4_cropped.jpeg,A,asl_dataset,train
E:\Lavindu\HCI\SignAlphaSet\A\A_104.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_418.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_720.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_712.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_852.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_174.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_985.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_664.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_224.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_66.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_559.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_763.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_793.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_542.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_15.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_652.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_739.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_159.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_90.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_107.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_340.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_308.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_778.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_662.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_331.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_214.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_858.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_39.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_306.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_110.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_557.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_292.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\asl_dataset\a\hand1_a_dif_seg_2_cropped.jpeg,A,asl_dataset,train
E:\Lavindu\HCI\SignAlphaSet\A\A_479.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_277.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_877.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_563.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_636.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_274.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_358.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_954.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_399.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_599.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_593.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_239.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_476.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_929.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_528.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_275.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_597.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_45.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_619.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_926.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_271.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_862.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_837.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\asl_dataset\a\hand3_a_dif_seg_2_cropped.jpeg,A,asl_dataset,train
E:\Lavindu\HCI\SignAlphaSet\A\A_103.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_267.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_697.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_940.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_226.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_737.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_4.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_478.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_818.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_652.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_364.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_46.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_178.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_55.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\asl_dataset\a\hand2_a_left_seg_3_cropped.jpeg,A,asl_dataset,train
E:\Lavindu\HCI\SignAlphaSet\A\A_216.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_368.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_761.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_564.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_719.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_750.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_358.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_340.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_581.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_924.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_690.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_538.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_436.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_399.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_375.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_981.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_918.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_798.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_342.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_394.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_75.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_109.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_906.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_252.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_332.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_428.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_633.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_91.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_330.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_859.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_222.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_386.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_747.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_450.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_620.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_600.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_223.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_954.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_577.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_30.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_75.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_937.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_391.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_48.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_298.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_741.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_860.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_272.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_614.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_950.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_551.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_387.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_774.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\asl_dataset\a\hand1_a_left_seg_1_cropped.jpeg,A,asl_dataset,train
E:\Lavindu\HCI\SignAlphaSet\A\A_100.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_865.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_519.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_102.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_594.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_591.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_303.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_155.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_587.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_316.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_907.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_949.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_242.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_449.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_301.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_857.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_642.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_370.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_347.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_694.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_423.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_381.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_720.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_868.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_480.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_633.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\asl_dataset\a\hand3_a_dif_seg_2_cropped.jpeg,A,asl_dataset,train
E:\Lavindu\HCI\SignAlphaSet\A\A_659.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_385.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_261.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_302.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_335.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_250.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_550.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_643.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_158.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_12.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_228.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_581.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_829.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\asl_dataset\a\hand1_a_dif_seg_1_cropped.jpeg,A,asl_dataset,train
E:\Lavindu\HCI\SignAlphaSet\A\A_175.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_551.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_397.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_288.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\asl_dataset\a\hand2_a_dif_seg_2_cropped.jpeg,A,asl_dataset,train
E:\Lavindu\HCI\asl_dataset\a\hand2_a_top_seg_2_cropped.jpeg,A,asl_dataset,train
E:\Lavindu\HCI\SignAlphaSet\A\A_592.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_36.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_424.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_83.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_6.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_121.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_125.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_431.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_754.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_681.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_698.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_426.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_168.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_122.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_659.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_571.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_751.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_148.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_673.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_370.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_745.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_660.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_104.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_821.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_142.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_400.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_140.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_701.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_194.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_412.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_17.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_312.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_290.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_228.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_470.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_354.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_812.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_185.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_884.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_34.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_800.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_890.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_57.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_307.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_679.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_980.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_579.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_73.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_641.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_422.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_165.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_525.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_152.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_480.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_181.jpg,A,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\A\A_699.jpg,A,SignAlphaSet,train
